Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-02,40.27942803777924,40.785998028147844,40.066382355932845,40.776527404785156,102223600,0.0,0.0
2018-01-03,40.840435841273006,41.31860111961437,40.70551017882056,40.7694206237793,118071600,0.0,0.0
2018-01-04,40.842798193066976,41.06294498724597,40.733911332621034,40.95878982543945,89738400,0.0,0.0
2018-01-05,41.05585029889963,41.51270851649344,40.96353159310695,41.42512512207031,94640000,0.0,0.0
2018-01-08,41.27125930786133,41.56951889029709,41.171835835065366,41.27125930786133,82271200,0.0,0.0
2018-01-09,41.318602856106466,41.439326202530594,41.04874790787641,41.26652526855469,86336000,0.0,0.0
2018-01-10,40.98957168682455,41.25942665169341,40.95169641863626,41.257057189941406,95839600,0.0,0.0
2018-01-11,41.32806015783423,41.54110576922055,41.304390831224616,41.49139404296875,74670800,0.0,0.0
2018-01-12,41.7044455157623,41.98377108427914,41.57898685908451,41.919857025146484,101672400,0.0,0.0
2018-01-16,42.11159826587904,42.46430492633339,41.69498115421599,41.706817626953125,118263600,0.0,0.0
2018-01-17,41.69734822035632,42.431166207653455,41.44169918409502,42.395660400390625,137547200,0.0,0.0
2018-01-18,42.45957914531091,42.63238373969524,42.19445943401519,42.43354034423828,124773600,0.0,0.0
2018-01-19,42.27966550302798,42.509279337688476,41.99560823074222,42.24415969848633,129700400,0.0,0.0
2018-01-22,41.96956715812988,42.08318933847855,41.803867392624745,41.89855194091797,108434400,0.0,0.0
2018-01-23,41.969572048576524,42.47614202613902,41.85594985498819,41.908023834228516,130756400,0.0,0.0
2018-01-24,41.95772839990639,41.96956487079395,40.99903204975436,41.240482330322266,204420400,0.0,0.0
2018-01-25,41.309132517508544,41.4132876933278,40.36700784784334,40.504302978515625,166116000,0.0,0.0
2018-01-26,40.71499070424683,40.71499070424683,40.25576290559525,40.5989990234375,156572000,0.0,0.0
2018-01-29,40.27942399455171,40.27942399455171,39.54797553453253,39.75865173339844,202561600,0.0,0.0
2018-01-30,39.18344082543086,39.61899563819247,38.98696690606901,39.52431106567383,184192800,0.0,0.0
2018-01-31,39.50063033482387,39.87227461331371,39.41304694189903,39.6331901550293,129915600,0.0,0.0
2018-02-01,39.57164907436632,39.914885127624835,39.47459505023574,39.71604537963867,188923200,0.0,0.0
2018-02-02,39.294700170974494,39.48407294238828,37.89808275427008,37.992767333984375,346375200,0.0,0.0
2018-02-05,37.66135964760899,38.79285710980962,36.927541669636554,37.04353332519531,290954000,0.0,0.0
2018-02-06,36.6505857265879,38.75498203793815,36.45411183326916,38.59164810180664,272975200,0.0,0.0
2018-02-07,38.60585345438632,38.6792345359181,37.65426163247883,37.7655143737793,206434400,0.0,0.0
2018-02-08,37.94304472580057,38.11111396048942,36.697925160076515,36.7263298034668,217562000,0.0,0.0
2018-02-09,37.33242213435199,37.52731796745812,35.70906630799738,37.17555236816406,282690400,0.1575,0.0
2018-02-12,37.672300544396734,38.9533962979674,37.436995910459316,38.672935485839844,243278000,0.0,0.0
2018-02-13,38.49230446906191,39.15780969915468,38.42099968963916,39.060359954833984,130196800,0.0,0.0
2018-02-14,38.75136601553599,39.82092657889958,38.713339951805565,39.780521392822266,162579600,0.0,0.0
2018-02-15,40.355700421425965,41.14004543475136,40.167934748237045,41.11627960205078,204588800,0.0,0.0
2018-02-16,40.96653383794151,41.551228360616925,40.82630347791095,40.98316955566406,160704400,0.0,0.0
2018-02-20,40.8928569441352,41.41812787012921,40.7431173388461,40.84532165527344,135722000,0.0,0.0
2018-02-21,41.078246799078826,41.384852492624546,40.64566733227149,40.65993118286133,149886400,0.0,0.0
2018-02-22,40.83344535053323,41.344456157963926,40.81205501013901,40.999820709228516,123967600,0.0,0.0
2018-02-23,41.27790506254945,41.74851067392341,41.247005487107636,41.712860107421875,135249600,0.0,0.0
2018-02-26,41.91488837966476,42.6374343102183,41.881613309705926,42.5376091003418,152648800,0.0,0.0
2018-02-27,42.568508040002285,42.89650411707338,42.345088162163215,42.39975357055664,155712400,0.0,0.0
2018-02-28,42.60654176988156,42.92978691429552,42.31895082348097,42.33558654785156,151128400,0.0,0.0
2018-03-01,42.43540297752446,42.7301276038015,41.03784647151961,41.594017028808594,195208000,0.0,0.0
2018-03-02,41.07112088113569,41.9030012083653,40.98793139772856,41.88161087036133,153816000,0.0,0.0
2018-03-05,41.643942311839105,42.24527282480531,41.47994242162807,42.026607513427734,113605600,0.0,0.0
2018-03-06,42.285668545865676,42.36647891152761,41.862598247152484,41.990943908691406,95154000,0.0,0.0
2018-03-07,41.579763985350645,41.79605378167088,41.42051872785333,41.60115432739258,126814000,0.0,0.0
2018-03-08,41.708100226852494,42.09789542049746,41.610654148473955,42.05511474609375,95096400,0.0,0.0
2018-03-09,42.29754166915007,42.78240735677463,42.16206230503301,42.777652740478516,128740800,0.0,0.0
2018-03-12,42.85135010837475,43.350479844480816,42.832338889007275,43.19123458862305,128828400,0.0,0.0
2018-03-13,43.39801219608795,43.61430197547775,42.60178597092724,42.775291442871094,126774000,0.0,0.0
2018-03-14,42.85847994257579,42.90601524008386,42.26190053471072,42.41164016723633,117473600,0.0,0.0
2018-03-15,42.425901099213654,42.839465810502546,42.323700389207595,42.461551666259766,90975200,0.0,0.0
2018-03-16,42.46153787005406,42.57324777945053,42.21672771798338,42.31180191040039,157618800,0.0,0.0
2018-03-19,42.14543229849084,42.181082858768065,41.27552236062569,41.66531753540039,133787200,0.0,0.0
2018-03-20,41.65106201171875,42.02184238728575,41.57975725640729,41.65106201171875,78597600,0.0,0.0
2018-03-21,41.60353296228069,41.615417695437756,40.70510226161911,40.707481384277344,148219600,0.0,0.0
2018-03-22,40.40562441565211,41.04260545973632,40.072873665266506,40.132293701171875,165963200,0.0,0.0
2018-03-23,40.02295668585301,40.38660699225577,39.20296096801758,39.20296096801758,164115200,0.0,0.0
2018-03-26,39.94690694415059,41.14243788012627,39.559487115896445,41.064002990722656,150164800,0.0,0.0
